id,own,competing1,competing3,borrowertype,accepted,default,profit
163384,,.15908191,.18617535,2,0,0,
163385,,.18052037,,0,0,0,
163386,,.40554899,,0,0,0,
163387,,.11442796,.22229999,0,0,0,
163388,,.028120391,,2,0,0,
163389,,.095347397,.18738417,0,0,1,
163390,.046876501,.001670836,.27980843,0,0,0,
163391,.052459106,.003,.093088247,0,0,0,
163392,,.45587483,,2,0,1,
163393,,.141,,0,0,0,
163394,,.329,.44269961,0,0,0,
163395,,.23999999,.22309072,0,0,0,
163396,,.36000001,.41777787,2,0,0,
163397,,.23403424,.1676771,0,0,0,
163398,,.19400001,.13606653,0,0,0,
163399,,.17,.1871362,2,0,0,
163400,,.18302053,.33008397,0,0,0,
163401,,.23403424,.15952463,0,0,0,
163402,,,,0,0,0,
163403,,.12,.27308095,2,0,0,
163404,,.13333778,,0,0,0,
163405,,.33108652,.18479778,0,0,1,
163406,.082296781,.23999999,,2,1,0,822.96783
163407,.082419887,.16297804,.1761587,0,1,0,824.19885
163408,,.1507097,.24969999,0,0,0,
163409,,.3952274,,0,0,0,
163410,.046021964,.19302052,,1,1,0,460.21964
163411,,0,.43238088,3,0,0,
163412,,.40000001,.59301901,0,0,0,
163413,.044458907,.0964339,.23720001,2,1,0,444.58908
163414,,.19302052,.22029714,0,0,0,
163415,,.13333778,.23306736,2,0,0,
163416,.074332841,.14,,2,1,0,743.32843
163417,,.20471673,.118,0,0,0,
163418,.069758236,.040321775,.13920872,0,0,0,
163419,,.29100001,.18237473,0,0,0,
163420,,.15057671,,0,0,0,
163421,,.11,.17102222,0,0,0,
163422,,.28214818,.1654,0,0,0,
163423,,0,,0,0,0,
163424,,.36000001,.28948125,0,0,0,
163425,,.50793421,,0,0,0,
163426,,.050000001,.12562126,3,0,1,
163427,,.098971911,,0,0,0,
163428,,0,.48449567,0,0,0,
163429,.077748433,.2,.17852496,2,1,0,777.48431
163430,,.73453134,.21196918,2,0,1,
163431,,.21046701,.24470465,2,0,0,
163432,.060650568,.21494488,.17174996,0,1,0,606.50568
163433,,.39443412,.18536358,1,0,1,
163434,,.40000001,.31085029,0,0,0,
163435,,.2,.081602298,1,0,0,
163436,,.56319898,.5031172,0,0,0,
163437,,.13247085,.34123194,0,0,0,
163438,,.15577595,,1,0,0,
163439,,.271,,3,0,0,
163440,.068726055,.071149141,.13188013,0,1,0,687.26056
163441,,0,,1,0,1,
163442,,.12333779,.24805771,0,0,0,
163443,.082246549,.26100001,.50714642,0,1,0,822.46552
163444,,.25433773,.19109094,1,0,0,
163445,.071645334,.23403424,.083957151,0,1,0,716.45337
163446,,.28999999,.18302277,0,0,0,
163447,,.3925522,,0,0,0,
163448,,.24323128,.25900194,0,0,0,
163449,.088856287,.15975483,.16321364,0,1,0,888.56287
163450,,.199,.20928715,3,0,0,
163451,.039999999,.22351426,.090000004,0,1,0,400
163452,,.16155581,,0,0,0,
163453,,,,0,0,0,
163454,,0,,0,0,1,
163455,.089584313,.2,.15449914,1,1,0,895.84314
163456,.043802448,.018999999,.38370723,0,0,0,
163457,,1,,0,0,0,
163458,.089561664,.30000001,.2484,0,1,0,895.61664
163459,,,,0,0,1,
163460,,.062017117,.20979837,2,0,0,
163461,,.40000001,.29191586,0,0,0,
163462,,.54685593,.1759,0,0,0,
163463,,.23403424,.21507517,0,0,0,
163464,.039999999,.050000001,.082999997,0,1,0,400
163465,,.40000001,.2395,0,0,1,
163466,.040333446,.148,.24812748,2,1,0,403.33447
163467,.049340118,.16,.17061168,0,1,0,493.40118
163468,,.047204338,.20060107,0,0,0,
163469,,.23403424,,0,0,0,
163470,.04023638,.21351427,.044443227,1,1,0,402.3638
163471,,.45117941,,3,0,0,
163472,.083652496,.028000001,.1277,2,0,0,
163473,,.3925522,,0,0,0,
163474,,.075133137,.25073057,0,0,0,
163475,,.40000001,.41279307,0,0,0,
163476,,.23,.36759248,0,0,1,
163477,,.72214383,.1673,0,0,0,
163478,,.58426976,.21755512,1,0,0,
163479,.056506362,.063399941,.13183294,0,1,0,565.0636
163480,,.20999999,.34581786,0,0,0,
163481,,.27214816,,2,0,0,
163482,,,.9873668,2,0,0,
163483,,.267344,.28417957,2,0,0,
163484,.040017545,.075000003,.22058667,0,1,0,400.17545
163485,,.3766759,.1674,0,0,0,
163486,,.40000001,,0,0,0,
163487,.040114071,.02,.090000004,0,0,0,
163488,,.12274299,.30520001,0,0,0,
163489,.046163291,.23403424,.17646143,2,1,0,461.6329
163490,.063438565,.30000001,,1,1,0,634.38562
163491,.047470968,.12333779,.122,0,1,0,474.70969
163492,,.34999999,.24692945,2,0,1,
163493,,.11579213,.17573729,0,0,0,
163494,,,.40322331,3,0,1,
163495,,.39090905,.41791075,0,0,0,
163496,,.40000001,.33571228,0,0,0,
163497,,.11636402,,0,0,0,
163498,,.24374437,.23001899,0,0,0,
163499,,.76855743,.64435029,0,0,1,
163500,,.41943461,,0,0,0,
163501,.048676051,.1490819,.10809422,0,1,0,486.7605
163502,,.029999999,.0024521442,0,0,0,
163503,,.14818773,.15624334,2,0,0,
163504,,0,.121,3,0,0,
163505,,.34999999,.3080067,2,0,0,
163506,,1,.41372511,0,0,0,
163507,,.19302052,.075000003,0,0,0,
163508,,.043981593,.19527183,0,0,0,
163509,.052499104,.087097846,.0890138,0,1,0,524.99103
163510,,.13333778,.1876422,0,0,0,
163511,,.40000001,,0,0,1,
163512,,.93036997,.42745364,0,0,0,
163513,,.1,.26460001,0,0,0,
163514,,.28999999,.19682175,1,0,1,
163515,,.060485858,.32931745,0,0,1,
163516,,.34999999,,0,0,0,
163517,,0,.38311902,3,0,1,
163518,,.23813488,,0,0,0,
163519,,.47459316,,1,0,0,
163520,,.494656,.29482573,3,0,0,
163521,,.1460461,.10609326,0,0,0,
163522,.074400224,.11797184,,0,1,0,744.00226
163523,,.76855743,.40625441,0,0,0,
163524,.063422337,.050000001,,0,0,0,
163525,.071133412,.30000001,.127,0,1,0,711.33411
163526,,.375,,0,0,1,
163527,,0,.34400001,1,0,0,
163528,,.23403424,,2,0,0,
163529,.04291283,.0070000002,.107,0,0,0,
163530,.088712052,.033278264,.03771193,1,0,1,
163531,,.60908687,.19799693,0,0,0,
163532,,.20002176,,0,0,0,
163533,.074283041,.35886544,,0,1,0,742.83038
163534,,.19,,0,0,0,
163535,,.52600002,.20684221,2,0,0,
163536,,.23403424,.2013,0,0,0,
163537,,.40000001,.71541202,0,0,0,
163538,,.82999998,.40322775,1,0,0,
163539,,.085408583,.23378852,0,0,0,
163540,,0,.25670001,0,0,1,
163541,.039999999,2.2862400e-14,.043905586,0,0,0,
163542,,.74000001,,0,0,1,
163543,,.091850989,.17560753,2,0,0,
163544,.06242501,.062204707,,0,0,0,
163545,,.28183627,,0,0,1,
163546,,.38,.5313645,3,0,1,
163547,.044869944,.050364729,.16715232,0,1,0,448.69943
163548,,.13716599,,2,0,0,
163549,,.054994628,,0,0,0,
163550,,.38999999,.4578,2,0,0,
163551,,.26100001,.40556157,3,0,0,
163552,,.38665238,.30334553,0,0,0,
163553,,.40000001,.16,2,0,0,
163554,,.31999999,.27889249,2,0,1,
163555,,.27214816,.2321,0,0,0,
163556,,.24167369,.115,3,0,0,
163557,,.074628457,,3,0,0,
163558,,1,.63110477,0,0,1,
163559,,.18302053,.24388416,0,0,0,
163560,,.40000001,.1007612,2,0,0,
163561,,.49150586,.27866018,0,0,0,
163562,,.75911915,.24764274,2,0,0,
163563,,.40000001,.241,0,0,0,
163564,,.3925522,,0,0,0,
163565,,.81834817,.15916902,0,0,0,
163566,,.061711922,.0029344561,0,0,0,
163567,.050638065,.27399999,,1,1,0,506.38065
163568,,.21351427,.4406569,0,0,1,
163569,,.30000001,,0,0,0,
163570,.075283468,.2,.20469999,0,1,0,752.83466
163571,.040229861,1.7366700e-14,2.2204460e-16,0,0,0,
163572,,.18183893,.2604,0,0,1,
163573,,.29300001,.19,0,0,0,
163574,,.40000001,.222,0,0,0,
163575,.045384243,.02,.14269996,1,0,0,
163576,.081203669,.085857943,.1819673,0,1,0,812.03668
163577,.039999999,.027794013,.000023828388,0,0,0,
163578,,.23403424,.37259999,0,0,1,
163579,,,.65052241,0,0,0,
163580,.078816935,.11757234,.13161461,2,1,0,788.16937
163581,.081534795,.13333778,.0028016237,0,0,0,
163582,,.40000001,,0,0,1,
163583,,.090000004,.0051146299,1,0,0,
163584,,.28610742,.12800001,3,0,0,
163585,,.58899999,.19982848,0,0,0,
163586,,.51800001,.60186714,2,0,0,
163587,,.40000001,,0,0,1,
163588,,.19302052,.55138987,0,0,0,
163589,.049605776,.035384934,.15986146,0,0,0,
163590,.040536918,.074269652,,0,1,0,405.36917
163591,,.083306856,.106,0,0,0,
163592,,.19302052,,1,0,1,
163593,,.17591022,.21221864,0,0,0,
163594,,.30000001,.16928367,2,0,0,
163595,.0660083,.234,.12671322,0,1,1,-10000
163596,,.28214818,.2148,0,0,0,
163597,.039999999,.23403424,.1197,0,1,0,400
163598,,.12333779,.29651466,1,0,0,
163599,,,.27059999,0,0,0,
163600,,.10279294,.086225539,0,0,0,
163601,.04029857,.031284366,.18212031,0,0,0,
163602,,.31,.2737,3,0,1,
163603,,.011685413,.37013063,2,0,1,
163604,,.13333778,.1388,0,0,0,
163605,,.55854547,.4468534,0,0,0,
163606,.08694654,.21351427,,2,1,0,869.46539
163607,,.20999999,,0,0,0,
163608,.062140375,.19,,0,1,0,621.40375
163609,,.30000001,.1715,0,0,0,
163610,,.085000001,.2245,2,0,0,
163611,,.27214816,,0,0,1,
163612,.092500426,.050762787,.20611301,3,0,0,
163613,.070139207,.33700001,.32183257,0,1,0,701.39209
163614,,.22,.30080289,0,0,0,
163615,,.38895425,.29269356,0,0,0,
163616,,.2109901,.2501649,0,0,0,
163617,.043445464,.003,.2106,0,0,1,
163618,,.41499999,.30730164,0,0,0,
163619,,.27000001,.42594263,0,0,0,
163620,,0,.55967414,0,0,1,
163621,.040078018,.02,.00087279413,0,0,0,
163622,,.037,.089453734,2,0,0,
163623,,.26552737,.109,3,0,0,
163624,,.40000001,.1979,0,0,0,
163625,,.33000001,.20756756,0,0,1,
163626,,.31495747,.42484945,0,0,0,
163627,,.28999999,.37829649,0,0,0,
163628,,.15000001,.1795408,0,0,0,
163629,,.33959529,.48093945,1,0,1,
163630,,.43399999,.22275595,0,0,0,
163631,,1,,0,0,0,
163632,.082450435,.21351427,.2499,2,1,0,824.50433
163633,,.15908191,.090999998,2,0,0,
163634,,.27214816,.15400682,0,0,1,
163635,,,.46079135,0,0,0,
163636,,.024907878,.1592,0,0,0,
163637,,1,.78345513,0,0,0,
163638,,.28214818,,0,0,0,
163639,,.22403423,.22383109,2,0,0,
163640,,0,.78601092,0,0,1,
163641,,.352,,0,0,0,
163642,.08265271,.045000002,.09625452,3,0,0,
163643,,.27214816,,2,0,1,
163644,,.05456024,.072941616,0,0,0,
163645,,0,,0,0,0,
163646,,,,0,0,0,
163647,,.55053139,,0,0,0,
163648,,.472,,2,0,0,
163649,,.31900001,.32447097,0,0,0,
163650,,,,0,0,1,
163651,,.47403127,.43471453,0,0,0,
163652,,.06823837,.33279088,0,0,0,
163653,,.38999999,.3004511,3,0,0,
163654,,,.76931947,0,0,0,
163655,.081288546,.12333779,.1374,0,1,0,812.88544
163656,,1,,1,0,1,
163657,,.27214816,.31,0,0,0,
163658,,.40000001,,0,0,0,
163659,,.44400001,.27718732,0,0,0,
163660,,,.59815007,0,0,1,
163661,,.28,.35208696,0,0,0,
163662,,.38091454,.34632075,0,0,0,
163663,,,.2006,0,0,0,
163664,,0,,1,0,1,
163665,,.40111026,.40642422,2,0,0,
163666,,.37481695,,0,0,0,
163667,.092361793,.093557492,,3,1,0,923.61792
163668,,.65918487,.2,2,0,0,
163669,.040166695,.00064168399,.00039371732,3,0,0,
163670,,.75855744,,1,0,0,
163671,,.027035829,.17717491,0,0,0,
163672,,.056669593,.58449966,0,0,0,
163673,.079217605,.046251293,.14860934,2,0,0,
163674,.091878496,.27805075,,0,1,0,918.78497
163675,,.75855744,.66121662,0,0,0,
163676,.042357013,.065764047,.24438487,0,1,0,423.57013
163677,,.30000001,.101,0,0,0,
163678,,1,,0,0,0,
163679,.068870768,.07,.16668139,2,1,0,688.7077
163680,,.15908191,.2565752,0,0,1,
163681,,.19,,1,0,1,
163682,.040894747,.034288689,.1652,0,0,0,
163683,.086463131,.025819598,.18186471,3,0,0,
163684,.091878496,.22351426,.047071017,0,0,0,
163685,.080612034,.11551966,.126,2,1,0,806.12036
163686,.044804946,.083306856,.075000003,1,1,0,448.04947
163687,.043321416,.016720926,.14306864,0,0,0,
163688,,.14372875,.40770763,2,0,0,
163689,,.15908191,,0,0,0,
163690,,.19302052,.28235269,0,0,0,
163691,,.085884295,.24555683,0,0,1,
163692,,.21351427,.18610001,0,0,0,
163693,,.069146127,,0,0,1,
163694,,1,.41681349,0,0,1,
163695,,.40000001,.122,0,0,1,
163696,.041665781,.077417463,.18462448,0,1,0,416.65781
163697,.067535549,.23403424,.087929711,0,1,0,675.35547
163698,,.09544003,,0,0,1,
163699,,,.67295611,1,0,0,
163700,,.11095616,.183,3,0,1,
163701,.063650429,.18302053,.023931785,3,0,0,
163702,,.22,.30329999,0,0,0,
163703,,0,,3,0,0,
163704,,,.48570001,3,0,1,
163705,.060007311,.033312976,.11118369,0,0,0,
163706,,0,,0,0,1,
163707,,.28799999,.44713846,1,0,0,
163708,,,,2,0,1,
163709,,.47022986,,0,0,0,
163710,.076792613,.1490819,.19305466,0,1,0,767.92615
163711,.050542314,.087512918,.19918135,1,1,0,505.42313
163712,,.079999998,,0,0,0,
163713,,0,.39441934,0,0,0,
163714,,.19302052,.20110001,1,0,0,
163715,,.23403424,.26823342,0,0,0,
163716,,0,,0,0,0,
163717,,.34099999,.26819369,0,0,1,
163718,.060476769,.30000001,.13695696,0,1,0,604.7677
163719,,.10060424,,2,0,0,
163720,,1,.4813,0,0,1,
163721,,.40000001,.17290804,1,0,1,
163722,,.19302052,,0,0,0,
163723,,.43522534,,0,0,0,
163724,,.40000001,,0,0,0,
163725,,.63226956,.21960001,2,0,1,
163726,.044454828,.059999999,.14650001,0,1,0,444.54828
163727,,1,.60573894,2,0,1,
163728,.068030842,.2,,0,1,0,680.30841
163729,,.13333778,.21221179,1,0,0,
163730,,.29926693,.428076,1,0,1,
163731,,.99856389,,2,0,1,
163732,.083226085,.2,.18235652,2,1,0,832.26086
163733,.042966899,.036847968,.1814,1,0,0,
163734,.042079501,.1,.18788366,0,1,0,420.79501
163735,.081433088,.29708558,.11,3,1,0,814.33087
163736,,,.6706714,1,0,0,
163737,,.40000001,.19830704,0,0,0,
163738,,.49237692,.27973121,0,0,0,
163739,,.30476731,.31693918,2,0,1,
163740,,.352,.25554514,0,0,0,
163741,,.075000003,.1473,0,0,0,
163742,,.40000001,,0,0,0,
163743,,.23403424,.15984415,0,0,0,
163744,,.264,.27882272,0,0,1,
163745,,.15000789,.1929,0,0,0,
163746,.053048469,.1,.15423468,3,1,0,530.48468
163747,,.22351426,.20524584,0,0,1,
163748,,.2,.07766147,0,0,0,
163749,,.22871202,.13169827,1,0,0,
163750,,.25999999,,1,0,0,
163751,.043062318,.023,.022026001,0,0,0,
163752,,.16,.124,0,0,0,
163753,.041384384,.075000003,.044009153,0,1,0,413.84384
163754,,.38,.70007545,0,0,0,
163755,,.28999999,,2,0,0,
163756,,,.39559999,2,0,0,
163757,,1,.29311633,1,0,0,
163758,.045629386,.18302053,.2267192,0,1,0,456.29385
163759,,.32600001,,1,0,0,
163760,,.19517475,.190846,1,0,0,
163761,,.13333778,.25814998,0,0,0,
163762,,.19,.12614778,0,0,0,
163763,,.27000001,.25565249,1,0,0,
163764,,.24477772,,3,0,1,
163765,,.88509572,.30509999,0,0,1,
163766,.060095321,.034655355,.0022402343,0,0,0,
163767,,.31999999,.2247,0,0,1,
163768,,.21351427,,0,0,0,
163769,,.13500001,.16999254,0,0,0,
163770,,.3700783,.26505247,0,0,1,
163771,,.054524079,,1,0,0,
163772,,.22654262,.23440588,0,0,0,
163773,.068975575,.10772479,.25577801,0,1,0,689.75574
163774,.0686436,.17,.18311337,0,1,0,686.43597
163775,,.15908191,.34087861,0,0,0,
163776,,.56,,0,0,0,
163777,.042103495,2.7430100e-10,.0964,1,0,0,
163778,.040017545,.075000003,.055373427,0,1,0,400.17545
163779,,.21351427,.1372,0,0,0,
163780,,.40000001,,0,0,0,
163781,,,,0,0,0,
163782,.081803285,.30631688,.20065229,0,1,0,818.03284
163783,.040016808,.0050256485,.145,2,0,0,
163784,,.70999998,.59177876,0,0,1,
163785,,.15908191,,0,0,1,
163786,.060146876,.21351427,.103,0,1,0,601.46875
163787,,.1490819,.19778669,0,0,0,
163788,.058928661,.034247074,.11221711,3,0,0,
163789,,.119,,0,0,0,
163790,,,,1,0,0,
163791,,.37,.16379829,2,0,0,
163792,,.40000001,,0,0,1,
163793,.074080244,.035623308,.1735,0,0,0,
163794,,.23815507,.24393401,0,0,1,
163795,,.40000001,,3,0,0,
163796,,.34,,0,0,0,
163797,,.23595005,.32412881,0,0,0,
163798,,.0031000872,.31265235,0,0,1,
163799,.066391177,.13955703,,0,1,0,663.9118
163800,,.21351427,,0,0,1,
163801,,.31099999,.24085835,1,0,1,
163802,,.50636029,.53236687,0,0,0,
163803,,,,0,0,1,
163804,,.40000001,.42572272,1,0,0,
163805,,.23900907,.49583948,2,0,0,
163806,,.0096913828,.42013472,2,0,0,
163807,,.28214818,.25996599,2,0,0,
163808,,.69,.58698213,0,0,0,
163809,.061771892,.034168512,.094979197,0,0,0,
163810,,.63080937,,0,0,0,
163811,,.18837745,.18889999,2,0,0,
163812,.039999999,.0020000001,.090000004,3,0,0,
163813,,.40000001,.29660001,0,0,0,
163814,.067898743,.092144027,.18224728,0,1,0,678.98743
163815,,.40000001,,2,0,1,
163816,,.55265021,.58743733,3,0,1,
163817,,.75855744,.66142857,0,0,1,
163818,,.4519572,,0,0,0,
163819,,.28214818,.12365488,0,0,0,
163820,,.10837109,.1288766,0,0,0,
163821,,.44,.43161148,0,0,1,
163822,,.403,.28083798,0,0,0,
163823,.042790417,.22403423,.054979939,2,1,0,427.90417
163824,,.40000001,.20475917,0,0,0,
163825,,.19302052,.33792704,0,0,0,
163826,,.12746803,,3,0,0,
163827,,.40000001,.52369058,0,0,0,
163828,,.03730591,.121,0,0,0,
163829,,.27000001,.26049086,0,0,0,
163830,,.12333779,.18738945,3,0,0,
163831,,.25999999,.22239488,0,0,0,
163832,,.40000001,,0,0,1,
163833,,.40000001,,1,0,0,
163834,,.41,.35106075,0,0,0,
163835,,.3047058,.23020503,0,0,0,
163836,,.14,.2303077,3,0,0,
163837,.045295674,.034407564,.082999997,0,0,0,
163838,,.62300003,.26089999,3,0,0,
163839,,.2,.1571869,0,0,0,
163840,,.18302053,.2201,1,0,0,
163841,,.18000001,.2098922,0,0,0,
163842,.06218031,.066806279,.25848901,0,1,0,621.8031
163843,,.66957873,,0,0,0,
163844,.053762432,.0056242058,.13420001,1,0,0,
163845,,.44,,0,0,0,
163846,,.040409546,,0,0,0,
163847,,.0065283673,.1428,0,0,0,
163848,.091231465,.075000003,.11461811,3,0,0,
163849,,,,2,0,1,
163850,,.25,,0,0,1,
163851,,.36171412,,3,0,0,
163852,.060507059,,.48402864,3,1,0,605.07062
163853,,.19,.19939815,3,0,1,
163854,,.76712751,.1727933,0,0,0,
163855,.039999999,.15908191,.082000002,0,1,0,400
163856,,.0072344122,.19354209,3,0,0,
163857,,.31999999,.16218838,0,0,0,
163858,,.073869392,.33755183,0,0,0,
163859,.070793897,.18000001,.19357641,0,1,1,-10000
163860,,.28214818,.057995621,1,0,0,
163861,,0,.9873668,2,0,0,
163862,,.40000001,.14429244,0,0,0,
163863,,.12031835,,0,0,1,
163864,,.23,.27419999,0,0,0,
163865,,.35762653,,0,0,0,
163866,,.40000001,.2376,1,0,0,
163867,,,,0,0,1,
163868,,.76267475,.48480251,0,0,1,
163869,,0,.4515,0,0,0,
163870,.051845241,.030080449,.0027556915,0,0,0,
163871,.040305357,.11049534,.090999998,2,1,0,403.05359
163872,.086631767,.22403423,.23833893,3,1,1,-10000
163873,.050766878,.12009768,.10138988,2,1,0,507.66879
163874,,.048724614,.17671643,1,0,0,
163875,,.22,,0,0,0,
163876,,.21600001,,0,0,0,
163877,.039999999,.0020264678,.090000004,0,0,0,
163878,,.079569332,.070065647,2,0,0,
163879,,.38217926,.29846162,0,0,0,
163880,,.41499999,.1919,0,0,0,
163881,,,.47031882,0,0,0,
163882,,.17,.20766456,0,0,0,
163883,,.24472149,.29583746,2,0,0,
163884,,.25,.36879554,0,0,0,
163885,.044458907,.12333779,.2244,3,1,0,444.58908
163886,,.40000001,,0,0,0,
163887,,.083306856,.2794506,3,0,0,
163888,,.38091454,.60033709,2,0,0,
163889,,.27214816,.449,0,0,0,
163890,,.40000001,.11201668,3,0,0,
163891,,.27214816,.2139,0,0,1,
163892,,.40000001,.114,0,0,0,
163893,.073351443,.12333779,,1,1,0,733.5144
163894,,.40000001,,0,0,1,
163895,.042630989,.052000001,,0,1,0,426.30991
163896,,0,,1,0,1,
163897,,.40255219,,0,0,0,
163898,,.24600001,.22637285,2,0,0,
163899,,0,,0,0,0,
163900,.040530197,.031003213,.074000001,0,0,0,
163901,.039999999,0,2.8216326e-07,0,0,0,
163902,.040245231,.034747604,.14159252,3,0,0,
163903,.060547337,.10906269,.29719999,0,1,0,605.47339
163904,,,.30040371,2,0,1,
163905,,.38563129,.204,0,0,0,
163906,,.15908191,.20250997,1,0,0,
163907,,.18099999,.29139999,0,0,1,
163908,.040981501,.066860706,.099403679,0,1,0,409.815
163909,.056274123,.11650627,,0,1,0,562.74121
163910,,.28735048,,0,0,1,
163911,.043998647,.13,.1371264,3,1,0,439.98648
163912,,.34169212,.51445872,3,0,0,
163913,.040166695,.075000003,.20730001,0,1,0,401.66696
163914,,,,3,0,1,
163915,,.34599999,.2615,0,0,1,
163916,,.30000001,.18508913,0,0,1,
163917,,.21351427,.27789924,2,0,0,
163918,,.40000001,.123,3,0,0,
163919,,.40000001,,0,0,1,
163920,,.19302052,.49810815,0,0,0,
163921,,.21351427,,0,0,0,
163922,,.28214818,.2608,0,0,0,
163923,,.37,.2976,0,0,0,
163924,.040733665,.075000003,.13185188,0,1,0,407.33664
163925,.047802098,0,.1058,3,0,0,
163926,,.62062573,.30139264,0,0,0,
163927,,.19034739,,0,0,1,
163928,,.40255219,.44937795,0,0,0,
163929,,.10311566,.206,1,0,0,
163930,,0,,0,0,0,
163931,,.15727019,.25970465,2,0,0,
163932,,0,,0,0,0,
163933,,.13885182,.42965567,3,0,0,
163934,,.27765524,.19320631,0,0,0,
163935,,.2,,3,0,0,
163936,,.30000001,.053181123,0,0,1,
163937,,0,,0,0,0,
163938,,.23999999,,1,0,0,
163939,,.1490819,.38504273,1,0,1,
163940,.041717101,.064297087,.24012744,3,1,1,-10000
163941,,.12325531,.32563299,0,0,1,
163942,,.40000001,,0,0,0,
163943,.045223661,.094472267,.0077743726,1,0,0,
163944,.079740174,.075000003,.023156779,0,0,0,
163945,,.40000001,,1,0,0,
163946,,.050250713,.16505449,0,0,0,
163947,,.34780395,.26409668,0,0,0,
163948,,.37091455,,0,0,1,
163949,,.12112848,.1812,0,0,0,
163950,,.040964969,.1654,0,0,0,
163951,.041851774,.14452212,.090000004,2,1,0,418.51773
163952,.046598319,.022834824,.12057143,2,0,0,
163953,,.19857162,.18214129,2,0,0,
163954,,.1283848,,0,0,0,
163955,.047430508,.2,.10975895,0,1,0,474.30508
163956,,.40000001,,0,0,0,
163957,,.2,,0,0,0,
163958,,.20999999,.18554243,0,0,0,
163959,,.37091455,.43217725,0,0,1,
163960,,.18302053,,0,0,0,
163961,,.36000001,,1,0,1,
163962,,.204,.17928317,0,0,0,
163963,,.40000001,,0,0,1,
163964,,1,,0,0,1,
163965,,,.17380001,3,0,0,
163966,,.40000001,.3984839,0,0,0,
163967,,.23,.1795,2,0,0,
163968,,.37091455,,0,0,0,
163969,,.28987706,,2,0,0,
163970,,.23096539,.25490001,0,0,0,
163971,,.72839952,.33007836,1,0,0,
163972,,.3925522,.37134656,2,0,0,
163973,,.31642565,,0,0,0,
163974,,.15908191,.1454,0,0,0,
163975,,.285,.21676819,2,0,0,
163976,,.15000001,.121,0,0,0,
163977,,,,0,0,1,
163978,,,.48459136,0,0,0,
163979,,.5091669,.28036633,2,0,0,
163980,.089597508,.27000001,,0,1,0,895.9751
163981,,.414,,2,0,0,
163982,,.2,.41415739,0,0,0,
163983,,.40000001,.56159782,0,0,1,
163984,.050610151,.33242872,.2088,2,1,0,506.1015
163985,,.40000001,.25496316,1,0,0,
163986,.084976658,.11361964,.23249905,0,1,0,849.7666
163987,,.12496862,.66857326,0,0,1,
163988,.064535692,.18302053,.24569991,0,1,0,645.35693
163989,,.34799999,.15565747,2,0,0,
163990,,.134,.22106138,3,0,0,
163991,,.079999998,.1682791,1,0,0,
163992,,.36000001,,0,0,0,
163993,,.34,.35010427,0,0,1,
163994,,.23403424,.46740001,0,0,1,
163995,,.12,,0,0,0,
163996,,.15566498,.46238959,0,0,1,
163997,.047563847,.030059857,.02186125,0,0,0,
163998,,.60576129,,0,0,0,
163999,,.084470227,.34810066,0,0,1,
164000,,.35142046,.32124072,0,0,0,
164001,,.41,,2,0,1,
164002,,.33000001,.36336467,2,0,0,
164003,,,.40258622,0,0,0,
164004,,.38091454,,1,0,0,
164005,,0,,0,0,0,
164006,,.39399999,.49269184,0,0,0,
164007,,.28214818,,0,0,0,
164008,,.40000001,.29799497,0,0,0,
164009,.041022975,.13333778,.04390559,2,1,0,410.22974
164010,.062624924,.30000001,.19419999,2,1,0,626.24927
164011,,,.47639999,0,0,0,
164012,,.072890326,.09641955,0,0,0,
164013,,,,0,0,1,
164014,,.13450463,.26047108,0,0,0,
164015,,.21351427,.523009,0,0,1,
164016,,.30000001,.197,0,0,1,
164017,,.52899998,.102,0,0,0,
164018,,.15908191,,3,0,0,
164019,,.2,.1488,0,0,0,
164020,,.51208305,.26148781,0,0,0,
164021,.042104419,.070014492,.084163845,2,1,0,421.04419
164022,,.18302053,.48065668,0,0,0,
164023,,.15029818,,0,0,0,
164024,.075687177,.046790127,,0,0,0,
164025,,.94700003,.55291623,3,0,1,
164026,,.35762694,,0,0,0,
164027,.04002649,.11425754,.080324292,3,1,0,400.26489
164028,,.057772111,,0,0,0,
164029,,.12162702,,0,0,0,
