,sex,employment,marital,income,social2,rate
40721,1,student,0,0,0.19665681,
40722,1,employed,1,7191,0.0,
40723,1,employed,0,8008,0.40647805,
40724,0,student,0,3373,0.32942984,
40725,1,student,0,0,0.67471606,
40726,1,retired,1,12575,0.039762635,
40727,1,employed,1,9489,0.48958442,
40728,1,employed,0,11597,0.8279323,
40729,1,unemployed,1,0,0.12989067,
40730,0,employed,1,12117,0.59446144,
40731,0,employed,1,90175,0.86159599,0.04341207802885272
40732,0,student,1,0,0.7961446,
40733,1,employed,0,11762,0.62332702,
40734,0,student,1,0,0.98177421,
40735,1,student,0,0,0.25703606,
40736,0,student,0,11846,0.84565109,0.06414450420025637
40737,1,employed,1,10246,0.45140642,
40738,1,employed,1,7300,0.69801027,
40739,1,employed,1,46767,0.18613042,0.04945291082090925
40740,1,employed,1,17667,0.25452876,
40741,1,employed,0,13654,0.0,
40742,1,student,0,7927,0.88436472,
40743,1,employed,0,6627,0.10113353,
40744,0,employed,0,9455,0.18018922,
40745,1,employed,1,6281,0.56971699,
40746,1,employed,1,6447,0.15916422,
40747,0,employed,0,10265,0.30183601,
40748,1,employed,1,6749,0.54046571,
40749,1,employed,1,21987,0.0,0.08167845070494958
40750,1,employed,1,10980,0.84671223,
40751,1,employed,1,100865,0.71789271,0.04050025012506253
40752,1,employed,0,6612,0.51801783,
40753,1,student,0,0,0.74251527,
40754,1,employed,1,88122,0.966142,0.04
40755,1,employed,1,9703,0.082425885,
40756,1,student,0,0,0.82584,
40757,0,student,0,127698,0.86848605,0.0402000400080016
40758,1,student,0,0,0.27982551,
40759,0,unemployed,0,0,0.063203946,
40760,1,retired,1,23429,0.07124649,
40761,1,employed,1,6911,0.5028705,
40762,0,employed,1,9090,0.2509611,
40763,1,employed,1,260826,0.051395576,0.040393751512692165
40764,1,retired,0,4060,0.0,
40765,0,retired,1,5688,0.0,0.06948216199031736
40766,1,student,0,0,0.84559542,
40767,1,employed,1,33537,0.7392717,0.0810327572620707
40768,0,student,1,23164,0.91365755,0.04639103153107416
40769,1,unemployed,1,0,0.0,
40770,1,employed,0,16901,0.0,
40771,1,employed,1,34498,0.53500634,0.052140473485364436
40772,1,unemployed,1,0,0.60374951,
40773,1,employed,1,7531,0.0,
40774,1,unemployed,0,14109,0.85775024,
40775,0,unemployed,0,18801,0.15744348,
40776,1,unemployed,1,8499,0.0,
40777,1,employed,1,6497,0.83097559,
40778,1,employed,1,16203,0.68162465,
40779,1,student,0,0,0.97002208,
40780,1,employed,0,8825,0.6027832,
40781,0,student,1,0,0.96191603,
40782,0,student,1,0,0.11698038,
40783,0,employed,1,9903,0.47110245,
40784,0,employed,0,20569,0.0,0.056534615495283796
40785,1,employed,0,30436,0.53415591,0.07358172137650998
40786,0,employed,1,49985,0.67816091,0.040879991630992644
40787,1,employed,1,35825,0.62785453,0.05094036529292967
40788,1,retired,1,5471,0.0,
40789,1,employed,1,22733,0.0,
40790,1,student,1,0,0.80698907,
40791,0,employed,1,15484,0.0,0.08443589989282056
40792,1,retired,0,4471,0.0,
40793,1,employed,0,7454,0.67135543,
40794,1,unemployed,0,12826,0.69153929,0.06278385982369941
40795,1,employed,1,7502,0.17173815,
40796,1,student,0,0,0.84520626,
40797,0,employed,1,5456,0.85015661,
40798,0,student,0,30480,0.11073255,0.050199086142666646
40799,1,student,0,0,0.97611302,
40800,1,employed,1,6455,0.28285909,
40801,1,employed,0,13448,0.061860904,
40802,0,student,0,0,0.32634637,
40803,0,unemployed,1,10862,0.30019474,
40804,1,employed,0,26852,0.98211956,
40805,1,employed,0,19988,0.46077359,
40806,1,student,0,0,0.064729884,
40807,1,employed,1,94804,0.74319774,0.040012500156251955
40808,0,student,0,0,0.78828132,
40809,1,retired,1,4260,0.38776344,0.08276996829443387
40810,1,retired,0,7038,0.11119433,
40811,1,retired,1,8506,0.29314402,
40812,1,employed,1,7163,0.0,
40813,0,student,0,51120,0.92173159,0.043464341177876
40814,1,employed,1,13613,0.040399555,
40815,0,unemployed,0,12949,0.30664289,
40816,1,employed,1,494146,0.0,0.04
40817,0,student,0,0,0.81975251,
40818,1,employed,1,13379,0.53594774,
40819,1,employed,1,8965,0.51338732,
40820,1,employed,0,22264,0.77766412,0.05142282951800815
40821,0,unemployed,1,20687,0.52689046,0.08025541488949234
40822,0,employed,1,6822,0.80675483,
40823,1,student,0,0,0.87563616,
40824,1,employed,1,22086,0.0,0.08107827415006458
40825,1,employed,1,7950,0.0,
40826,0,employed,1,5986,0.65151656,
40827,1,student,0,0,0.8705157,
40828,1,employed,1,17485,0.0,
40829,1,employed,1,15688,0.71535128,0.09180545711484
40830,1,employed,1,11413,0.20070839,
40831,1,employed,0,8485,0.074558772,
40832,1,student,0,0,0.58661962,
40833,0,employed,1,4547,0.16363007,
40834,1,employed,0,17216,0.76082718,
40835,1,employed,1,12186,0.0,
40836,1,employed,1,25912,0.37596455,
40837,1,employed,1,10156,0.13131562,
40838,1,employed,1,5994,0.063322566,
40839,1,employed,1,13409,0.77311152,
40840,1,employed,0,15541,0.42692333,
40841,1,employed,0,42082,0.3588531,
40842,1,employed,1,10037,0.23056485,
40843,1,student,0,0,0.72849989,
40844,1,employed,0,18160,0.62992948,0.08585835094014455
40845,1,employed,1,5905,0.0,
40846,0,employed,0,41908,0.50112885,0.05356357167135871
40847,0,employed,1,5435,0.34549105,
40848,0,employed,1,7993,0.12036807,
40849,1,employed,1,11892,0.68934518,
40850,1,employed,0,9670,0.0,
40851,0,employed,1,21650,0.64904457,0.06980779799125388
40852,1,retired,1,38739,0.038979962,
40853,0,employed,1,11494,0.61135221,
40854,1,student,0,0,0.95885563,
40855,0,retired,0,6255,0.01968063,
40856,1,student,1,0,0.50525141,
40857,1,student,0,0,0.0,
40858,1,employed,0,14621,0.56540829,
40859,1,unemployed,1,21214,0.98351502,
40860,1,employed,1,6609,0.0,
40861,1,employed,1,12336,0.046501193,
40862,1,student,0,0,0.0,
40863,1,employed,1,8780,0.86180127,
40864,1,employed,1,9217,0.7948482,
40865,1,employed,1,10853,0.0,
40866,0,employed,0,18849,0.62131149,
40867,1,employed,1,12099,0.032312684,
40868,1,student,0,0,0.91250622,
40869,1,employed,0,65388,0.99682647,
40870,1,student,0,0,0.94511771,
40871,1,employed,1,16961,0.54720545,
40872,0,unemployed,0,0,0.82590926,
40873,0,employed,1,5517,0.0,
40874,1,student,0,5344,0.0,0.068866978095359
40875,1,student,0,0,0.85729349,
40876,1,employed,0,17764,0.64099789,
40877,1,employed,1,13617,0.84874451,
40878,1,student,0,32076,0.9869681,0.04083402835696414
40879,1,employed,0,8739,0.33738124,
40880,1,retired,1,89686,0.0,0.04
40881,1,unemployed,0,9486,0.0,
40882,0,employed,1,22368,0.0,0.05561085108415919
40883,0,employed,1,252787,0.74361819,0.044486707292573494
40884,1,employed,1,15309,0.66877085,
40885,0,employed,1,6033,0.75844562,
40886,0,unemployed,1,7800,0.78772295,
40887,0,employed,1,9502,0.0,
40888,1,retired,1,24000,0.079766698,0.055313576640365625
40889,1,employed,0,17766,0.38592112,
40890,1,employed,1,9754,0.64426756,
40891,0,employed,0,14083,0.89637232,0.07964078257605434
40892,1,student,0,0,0.92550361,
40893,1,employed,1,8200,0.95156777,
40894,1,employed,0,12439,0.89193851,
40895,0,employed,1,9413,0.81587487,
40896,0,student,0,0,0.13267353,
40897,1,retired,1,9014,0.11005698,
40898,1,employed,1,30497,0.79275995,
40899,1,retired,1,4809,0.0,
40900,0,employed,1,5002,0.72745186,
40901,0,employed,1,5981,0.57065195,
40902,1,retired,1,13069,0.03954405,
40903,0,employed,1,30442,0.69360125,0.06921526955238319
40904,0,unemployed,1,16042,0.81730729,
40905,1,employed,0,11904,0.0,
40906,1,employed,1,25094,0.0,0.07163267286085839
40907,1,student,0,0,0.96213478,
40908,0,employed,1,7281,0.61047709,
40909,1,student,0,10048,0.80066478,0.0752875497419267
40910,1,employed,1,8500,0.24529691,
40911,0,employed,1,44475,0.0,0.04075845345030489
40912,0,employed,1,7789,0.54158729,
40913,1,unemployed,1,0,0.0,
40914,1,employed,1,14476,0.22722512,
40915,1,employed,1,23457,0.66570145,0.07186337984813664
40916,1,employed,0,27802,0.46887341,
40917,1,employed,1,23291,0.0,0.06784648304217689
40918,1,retired,1,1522,0.24635994,
40919,0,employed,0,19952,0.0,
40920,1,employed,0,28272,0.0,0.04958568403919179
40921,1,employed,0,83930,0.50735438,0.044289322417697265
40922,0,student,0,0,0.77048278,
40923,0,employed,0,34561,0.010069316,
40924,0,unemployed,1,0,0.0,
40925,1,employed,1,14985,0.56947452,
40926,1,employed,1,11793,0.74813867,
40927,1,unemployed,1,0,0.026215408,
40928,1,employed,1,24180,0.57400966,0.07521844078071119
40929,1,retired,1,8086,0.21295492,
40930,1,student,1,0,0.96124977,
40931,1,retired,1,7537,0.070524015,
40932,1,employed,1,9336,0.51440841,
40933,0,employed,1,111868,0.63028842,0.044026481646376917
40934,1,employed,0,41070,0.63229162,0.08107392523018464
40935,1,employed,0,11925,0.91887677,
40936,1,employed,0,11327,0.48957163,
40937,1,student,0,24115,0.0,0.04029856854134552
40938,1,retired,1,11909,0.2123231,
40939,0,employed,1,57454,0.5983907,0.04305376692626298
40940,0,unemployed,0,7002,0.53798646,
40941,1,employed,0,6065,0.54992783,
40942,1,employed,1,20795,0.26375383,
40943,1,employed,1,6575,0.69582427,
40944,1,student,1,0,0.89418745,
40945,0,employed,1,38361,0.52756625,0.05019375854048795
40946,0,employed,1,74838,0.79160964,0.046820517260307365
40947,1,retired,1,6325,0.34998134,
40948,0,student,0,0,0.8844884,
40949,1,student,0,0,0.25728342,
40950,1,student,0,0,0.91779554,
40951,1,employed,1,7462,0.73592538,
40952,1,employed,1,9916,0.58236581,
40953,1,employed,1,13546,0.81596398,
40954,1,employed,1,6533,0.59536636,
40955,1,student,0,0,0.909329,
40956,1,retired,0,8043,0.20318994,
40957,0,student,0,0,0.32817155,
40958,1,employed,1,8161,0.62583351,
40959,0,unemployed,0,11687,0.58154422,
40960,1,employed,1,9409,0.82977861,
40961,1,retired,1,37606,0.0,0.04034892539460645
40962,1,student,0,10731,0.93731743,
40963,1,employed,1,19385,0.36091611,
40964,1,employed,1,23415,0.83197027,0.0877784179371697
40965,0,employed,0,30327,0.010930156,
40966,0,employed,1,13417,0.67690998,0.07431454736742246
40967,1,employed,0,8811,0.76191419,
40968,1,employed,1,13615,0.7749275,
40969,1,unemployed,0,0,0.72385418,
40970,0,unemployed,0,0,0.0,
40971,1,unemployed,1,8417,0.5185377,
40972,1,student,0,2842,0.35076404,
40973,1,student,0,3506,0.87481368,
40974,0,retired,1,2946,0.25067431,
40975,0,employed,1,13683,0.5700106,
40976,1,employed,1,22592,0.0,0.07939023384354324
40977,1,student,0,0,0.72823292,
40978,0,unemployed,1,40920,0.12045444,0.05538969999065455
40979,0,unemployed,0,8868,0.51842761,
40980,1,employed,1,18080,0.9405933,0.07950896260962106
40981,1,student,0,0,0.84426534,
40982,1,employed,0,29852,0.28148669,
40983,1,employed,1,20623,0.064530618,
40984,1,employed,0,62957,0.0,0.04529567286114541
40985,0,employed,1,11312,0.40889341,
40986,1,employed,0,28934,0.97791576,0.058976103298683386
40987,1,employed,0,19095,0.0,
40988,1,employed,0,19563,0.87811548,0.046704281933842164
40989,1,employed,1,109059,0.11275824,0.040785704566304246
40990,0,employed,1,23050,0.52912724,
40991,1,unemployed,1,0,0.18426192,
40992,1,retired,0,8767,0.0,
40993,1,student,0,0,0.89770043,
40994,0,employed,1,38885,0.81514823,
40995,0,student,0,0,0.90607113,
40996,1,employed,1,26935,0.0,
40997,0,employed,1,9288,0.99129611,
40998,1,employed,1,7000,0.10191672,
40999,1,employed,1,18689,0.52421403,
41000,1,employed,1,20642,0.049848691,
41001,1,employed,0,145276,0.0,0.04
41002,1,student,0,0,0.98726708,
41003,0,employed,0,15040,0.94672823,0.07826590576306508
41004,1,employed,1,5182,0.42034376,
41005,0,employed,1,51442,0.72359437,0.07221421808722998
41006,0,employed,0,10924,0.36664298,
41007,1,unemployed,1,0,0.74381053,
41008,1,employed,1,6682,0.0,
41009,0,student,0,0,0.0,
41010,1,retired,0,14412,0.23727584,0.08507333173019255
41011,0,employed,0,9507,0.11484974,
41012,1,retired,1,10338,0.0,
41013,1,employed,1,8278,0.0,
41014,1,retired,0,5780,0.0,
41015,1,employed,1,8629,0.64378548,
41016,1,employed,1,16339,0.64521784,
41017,1,unemployed,0,0,0.57007557,
41018,1,employed,1,25827,0.32025924,
41019,1,employed,1,14243,0.51277554,
41020,1,unemployed,1,11709,0.60974211,
41021,1,unemployed,1,0,0.62439537,
41022,1,employed,1,16632,0.76793081,
41023,1,student,0,10358,0.93137699,
41024,1,retired,1,26747,0.27181438,0.05159154113935915
41025,1,student,0,0,0.72786683,
41026,1,employed,1,12876,0.65488768,
41027,1,employed,1,7096,0.60588264,
41028,0,employed,1,7108,0.42870638,
41029,1,student,0,0,0.7137695,
41030,1,employed,1,5418,0.83163917,
41031,0,unemployed,1,0,0.60244662,
41032,0,employed,1,7657,0.058242645,
41033,0,employed,1,4612,0.52870548,
41034,1,employed,1,33595,0.067561731,
41035,1,employed,1,46892,0.49455434,0.04224391059620775
41036,1,employed,1,5047,0.63254541,
41037,1,employed,0,9408,0.65856469,
41038,1,employed,1,6453,0.73188335,
41039,1,employed,1,12688,0.50984478,
41040,1,employed,0,34619,0.048989438,
41041,1,unemployed,1,21837,0.0,
41042,1,employed,0,49064,0.61589515,0.0403387077505134
41043,0,employed,1,82977,0.63834828,0.04865064463158757
41044,1,employed,1,20421,0.64916283,0.08635194520344563
41045,0,employed,0,7953,0.0,
41046,0,employed,1,7191,0.46819255,
41047,1,employed,1,8962,0.21588957,
41048,1,employed,1,6681,0.0,
41049,1,student,0,0,0.97336787,
41050,1,student,0,0,0.27639291,
41051,1,employed,1,173953,0.77187526,0.04011407236552392
41052,0,employed,1,10147,0.7485503,
41053,1,retired,1,6596,0.0,
41054,0,retired,1,2981,0.21660054,
41055,0,employed,1,21081,0.0,
41056,1,employed,1,35949,0.83810306,
41057,1,employed,1,23526,0.67415243,0.063253916416627
41058,0,employed,0,18595,0.6994642,
41059,1,employed,1,28675,0.96757573,0.05430321835849212
41060,1,employed,1,21019,0.66637355,
41061,0,employed,1,4905,0.95647222,
41062,1,employed,1,18370,0.75158948,
41063,1,employed,0,21585,0.039067648,
41064,1,employed,1,10382,0.64565331,
41065,1,employed,0,7408,0.56984341,
41066,1,employed,1,44109,0.18784714,
41067,1,employed,1,8244,0.11308793,
41068,1,retired,1,3583,0.22137335,
41069,1,employed,1,8531,0.50944245,
41070,1,student,0,0,0.91193706,
41071,1,unemployed,1,21736,0.10700487,
41072,0,employed,1,7235,0.86451054,
41073,0,unemployed,1,0,0.4514156,
41074,0,unemployed,1,9613,0.59480661,
41075,0,retired,1,4968,0.31783172,
41076,1,employed,1,14245,0.9525274,
41077,1,retired,0,48120,0.026588088,0.05671626351047561
41078,1,unemployed,1,0,0.06298127,
41079,1,employed,0,17290,0.71206439,
41080,1,student,0,4157,0.94084597,
41081,1,student,0,0,0.9031055,
41082,0,employed,0,20231,0.83984137,
41083,0,employed,1,13156,0.055777915,
41084,0,employed,1,10600,0.59146976,
41085,0,employed,0,25526,0.061459474,
41086,1,student,0,8037,0.0,
41087,1,employed,1,7185,0.0,
41088,1,employed,0,13421,0.0,
41089,1,student,0,0,0.0,
41090,0,employed,1,33194,0.80149692,0.05918983528900488
41091,1,student,0,0,0.78381342,
41092,1,employed,1,20882,0.96277457,0.04551615362488225
41093,1,employed,0,6185,0.56266224,
41094,1,employed,0,7551,0.40254933,
41095,1,employed,1,19024,0.0,
41096,1,student,0,0,0.91502285,
41097,0,retired,1,6608,0.22172067,
41098,0,employed,0,62748,0.55291498,
41099,1,employed,0,6905,0.0,
41100,1,retired,0,5932,0.21537356,
41101,0,employed,1,19452,0.4043144,
41102,1,employed,1,18242,0.63950211,
41103,1,employed,1,8769,0.16602397,
41104,1,employed,1,6939,0.61550051,
41105,1,employed,1,7240,0.75022292,
41106,1,retired,1,4443,0.28024545,
41107,1,employed,1,15069,0.58091539,
41108,1,employed,0,40861,0.0,
41109,0,unemployed,1,0,0.0,
41110,1,unemployed,1,19908,0.80715358,
41111,1,employed,1,11662,0.57289356,
41112,0,employed,1,34314,0.75808918,0.04267924219836517
41113,0,employed,1,5596,0.0,
41114,1,employed,1,8590,0.061756242,
41115,0,employed,1,13537,0.45808309,
41116,1,employed,1,18788,0.0037188351,
41117,1,employed,1,11857,0.55123466,
41118,1,employed,0,8141,0.73106319,
41119,1,employed,0,120809,0.80647755,0.04008817003798896
41120,0,student,0,0,0.70116758,
41121,1,employed,0,7485,0.14440754,
41122,0,unemployed,1,0,0.26680857,
41123,1,retired,1,19003,0.0,0.09143161512863264
41124,1,retired,1,11380,0.31973526,0.053638262133905365
41125,1,student,0,0,0.98894393,
41126,1,unemployed,1,0,0.0,
41127,1,retired,0,8896,0.32360598,
41128,1,employed,1,19461,0.61095667,
41129,0,unemployed,0,0,0.92136127,
41130,1,student,0,0,0.24121104,
41131,1,student,0,0,0.070325732,
41132,1,employed,0,109859,0.39931256,0.04300902708124373
41133,1,employed,0,14184,0.797616,
41134,1,unemployed,0,0,0.068370916,
41135,1,employed,1,8258,0.15170974,
41136,1,employed,1,8510,0.058376063,
41137,0,employed,1,7598,0.0,0.07239516247222483
41138,1,unemployed,0,10901,0.67183447,
41139,1,employed,1,29691,0.20673749,
41140,1,employed,1,10603,0.44250178,
41141,1,student,0,7559,0.44549769,
41142,0,employed,1,4813,0.57616341,
41143,1,student,0,3665,0.72820055,
41144,1,employed,1,7809,0.049064402,
41145,0,unemployed,1,0,0.81997508,
41146,1,retired,0,15240,0.24339584,
41147,1,employed,0,16894,0.0,
41148,1,employed,1,16737,0.92587972,
41149,1,employed,1,15104,0.0,0.08693900900164328
41150,1,employed,1,10608,0.48838776,
41151,1,employed,1,11485,0.092698574,
41152,0,unemployed,1,0,0.67364287,
41153,1,employed,1,13829,0.55291253,
41154,1,employed,1,18794,0.0,
41155,1,employed,1,8896,0.87959498,
41156,1,employed,1,31532,0.70192647,
41157,0,unemployed,1,0,0.0,
41158,1,employed,1,10804,0.67204416,
41159,1,employed,0,60091,0.80748028,0.04099167669244684
41160,1,employed,0,176581,0.54961079,0.04048975022738403
41161,1,unemployed,1,0,0.65385211,
41162,1,unemployed,0,12790,0.0,0.0654106570968721
41163,1,employed,1,6871,0.32752556,
41164,1,employed,1,22950,0.19714299,0.09098241292726789
41165,1,employed,1,9906,0.0,0.061945647516265245
41166,0,employed,1,10589,0.58874154,
41167,1,student,0,0,0.0,
41168,0,employed,1,73614,0.057583269,0.06962271307958212
41169,0,employed,0,10349,0.15591365,
41170,0,student,0,0,0.29477742,
41171,1,student,0,0,0.68470681,
41172,1,student,0,33351,0.8412258,0.0457296111178837
41173,1,retired,0,4404,0.0,
41174,1,employed,0,68047,0.55323654,0.055303268925429
41175,1,employed,0,11322,0.19979994,
41176,1,employed,1,12241,0.65084046,
41177,0,employed,1,12830,0.0,
41178,1,retired,1,3341,0.0,
41179,1,unemployed,1,5667,0.31123683,
41180,1,employed,1,6754,0.56933415,
41181,0,employed,1,10826,0.84328997,
41182,1,employed,0,16729,0.38218075,
41183,1,student,0,10623,0.84880751,0.07501511359263202
41184,1,employed,1,10304,0.70365602,
41185,1,retired,1,6926,0.0,
41186,1,employed,1,15188,0.67065603,
41187,1,employed,1,11245,0.70356941,
41188,0,employed,0,26835,0.43231377,
41189,1,employed,1,13998,0.68674237,
41190,1,employed,0,7053,0.081337929,
41191,1,retired,1,12714,0.14800838,0.05717877066783009
41192,1,student,1,0,0.94296068,
41193,0,unemployed,0,76131,0.0,0.04
41194,1,employed,1,6829,0.0,
41195,1,student,0,0,0.250918,
41196,1,student,0,0,0.97701752,
41197,0,employed,1,4280,0.52344358,
41198,0,retired,1,4164,0.29477006,
41199,0,employed,1,5207,0.43332773,
41200,1,student,0,0,0.9703967,
41201,0,employed,0,9151,0.50053626,
41202,1,retired,1,12707,0.15603212,0.05154774534932177
41203,0,retired,1,3314,0.0,
41204,1,student,0,4704,0.43282825,
41205,1,employed,0,22792,0.0,
41206,1,employed,1,5955,0.024234451,
41207,1,student,0,0,0.75830799,
41208,0,employed,1,19546,0.0,0.0843429554277357
41209,1,employed,1,112655,0.0,0.040030089864033065
41210,1,employed,1,37176,0.1909975,
41211,1,retired,1,7821,0.36707038,
41212,1,employed,1,13267,0.28402805,
41213,1,employed,1,15641,0.59077233,
41214,1,retired,1,11760,0.0,0.051158453466740736
41215,0,employed,1,25265,0.46935228,
41216,1,student,0,24830,0.96730644,0.04018424446608586
41217,0,retired,0,4861,0.24216859,
41218,1,employed,1,7851,0.57556826,
41219,1,retired,1,28765,0.0,0.07402740240546579
41220,0,student,0,0,0.79204679,
41221,1,employed,1,16990,0.48250988,
41222,1,employed,1,40216,0.0,0.08870686126795328
41223,0,retired,0,3639,0.0,
41224,0,retired,1,6790,0.20279956,
41225,1,employed,1,7112,0.53311151,
41226,1,student,0,0,0.8958028,
41227,0,retired,1,8511,0.25842631,0.059336560968888466
41228,1,employed,1,27662,0.0,0.05304846956425285
41229,1,student,0,0,0.84213507,
41230,1,unemployed,0,6534,0.57305807,
41231,1,student,0,0,0.74456662,
41232,1,student,0,0,0.46773863,
41233,1,employed,1,10258,0.44517013,
41234,1,student,0,0,0.69829088,
41235,0,student,0,21852,0.0,
