id,sex,employment,marital,income,social2
244310,1,employed,1,6240,.49225438
244311,1,unemployed,1,6952,.88664591
244312,0,unemployed,1,3304,.81135052
244313,1,student,0,0,.87606305
244314,1,student,0,13813,.88529396
244315,0,unemployed,1,17497,.067235939
244316,0,unemployed,1,70437,.46828538
244317,1,employed,1,10020,.74124134
244318,0,retired,1,29907,0
244319,1,employed,1,7069,.75360841
244320,0,retired,1,161326,.2347842
244321,0,unemployed,1,0,.82081205
244322,0,student,0,12130,.909477
244323,1,employed,0,13215,0
244324,1,employed,1,15954,.55130935
244325,1,student,0,0,0
244326,1,employed,0,13833,.066815346
244327,1,employed,1,11367,.078849994
244328,1,student,0,1568,.88435149
244329,0,unemployed,0,0,.20641772
244330,1,employed,1,7019,.25491956
244331,0,student,0,0,0
244332,1,employed,1,8101,0
244333,1,retired,1,10039,.086092435
244334,1,employed,1,29651,.76069099
244335,1,employed,1,16022,.16951135
244336,0,employed,1,6755,.73171282
244337,1,employed,1,19939,.91165024
244338,1,employed,0,13673,.74560732
244339,1,student,0,7456,.98516679
244340,1,employed,0,42132,.64533156
244341,0,employed,1,9026,.68938076
244342,0,unemployed,0,14251,.35782593
244343,0,unemployed,1,0,.52083504
244344,1,employed,1,7944,.43763453
244345,1,employed,0,8002,.85496372
244346,1,student,0,0,.12201414
244347,1,employed,0,10772,.79651082
244348,1,employed,1,141996,.32404351
244349,0,employed,1,133690,.53378278
244350,1,student,0,19814,.8570326
244351,1,employed,1,5394,.78097844
244352,1,employed,0,12830,.86211687
244353,1,employed,1,89963,0
244354,1,employed,1,19178,.69884437
244355,1,employed,1,56435,.89641827
244356,0,employed,1,10241,.83386892
244357,0,retired,0,7630,.24671857
244358,1,employed,1,12531,.72642529
244359,0,student,0,0,.93458939
244360,1,employed,1,10539,.28283685
244361,0,unemployed,1,5858,0
244362,1,employed,1,29919,.56467438
244363,1,employed,0,12220,.58148831
244364,0,unemployed,1,0,.43506971
244365,1,employed,1,11898,0
244366,0,employed,1,11555,.98866832
244367,0,employed,1,5545,.83458012
244368,1,retired,1,4549,.29531333
244369,1,student,0,0,.72185463
244370,1,employed,1,9178,.50633836
244371,1,employed,0,9969,.79596299
244372,0,employed,1,5492,.8386929
244373,1,employed,1,21905,.3966794
244374,0,employed,1,9214,0
244375,0,retired,1,6625,.22259486
244376,1,employed,0,23619,0
244377,1,employed,1,11139,.56697464
244378,1,employed,1,34507,.56184822
244379,1,retired,1,7695,.34264335
244380,1,unemployed,1,34509,.93845695
244381,1,employed,1,10899,.19160974
244382,1,employed,1,13999,.44673505
244383,1,employed,1,5735,.37646312
244384,1,employed,1,7397,.83255643
244385,0,student,0,0,.091821745
244386,1,employed,1,5033,.092271701
244387,1,employed,1,10549,.13492669
244388,1,employed,1,11005,0
244389,1,retired,1,6733,.25028569
244390,1,employed,1,15902,0
244391,1,employed,1,6482,.9614898
244392,1,unemployed,0,0,0
244393,1,employed,0,42634,0
244394,1,unemployed,0,0,.47404474
244395,1,employed,1,5692,0
244396,1,employed,1,10630,.20849556
244397,1,student,0,0,0
244398,1,student,0,0,.84839356
244399,0,employed,1,7099,.65393692
244400,1,retired,1,9441,.30102912
244401,1,student,0,0,.85741413
244402,1,student,1,0,.79745424
244403,1,employed,0,14020,.43648753
244404,1,employed,1,46066,.66497135
244405,1,employed,0,7196,.71125728
244406,1,employed,1,16196,.0028885053
244407,1,employed,0,30664,.27040747
244408,1,unemployed,1,9102,.21890529
244409,0,retired,0,11506,0
244410,1,employed,1,20214,0
244411,0,employed,1,5360,0
244412,0,employed,1,39080,0
244413,1,student,0,0,.87760735
244414,0,employed,1,12479,.044694584
244415,1,employed,1,9052,0
244416,1,employed,1,24412,.64654469
244417,1,student,0,0,.25433692
244418,1,student,0,0,.75749516
244419,1,employed,1,11033,0
244420,0,student,0,0,.27433833
244421,1,employed,1,26952,0
244422,0,employed,1,10445,.7723906
244423,0,employed,1,38636,.53432971
244424,0,employed,1,10428,.8387962
244425,1,employed,1,54155,.20767047
244426,0,student,0,0,.78117466
244427,1,student,0,28688,.32879126
244428,1,retired,0,4400,0
244429,0,employed,1,9484,.60037273
244430,1,employed,0,8200,.4294008
244431,1,employed,1,55273,.71089572
244432,1,employed,0,10577,.17217268
244433,1,employed,0,24183,0
244434,1,retired,1,7288,.28923476
244435,0,student,0,0,.85985363
244436,1,employed,1,20041,.641743
244437,0,employed,1,8269,0
244438,0,retired,1,15114,.12318096
244439,0,unemployed,0,11573,0
244440,1,retired,0,8262,.34369966
244441,0,retired,1,10702,.070064113
244442,1,employed,0,12044,.56239516
244443,1,employed,1,11275,0
244444,0,retired,1,5847,0
244445,0,employed,1,12493,.90801662
244446,1,employed,1,7574,.52552223
244447,1,employed,1,19596,.42171115
244448,0,employed,1,8261,0
244449,1,employed,0,26973,.16240682
244450,1,employed,1,28977,.64795673
244451,0,employed,0,16548,.47367576
244452,1,unemployed,0,0,.75292677
244453,1,employed,1,9543,0
244454,1,employed,1,7156,.55557835
244455,1,employed,1,36196,.67579466
244456,1,retired,0,6829,0
244457,1,employed,0,31011,.15654282
244458,1,employed,1,8623,0
244459,1,student,0,28417,.99623221
244460,1,student,0,0,.97916341
244461,1,student,0,0,.85265821
244462,1,student,0,0,.99859095
244463,0,employed,1,11299,.79199874
244464,1,employed,1,44326,.40061888
244465,1,employed,1,6745,.47581169
244466,0,employed,0,11748,.33435294
244467,1,retired,1,11238,0
244468,0,unemployed,0,0,.045955032
244469,1,employed,1,13655,.71044642
244470,0,unemployed,0,0,.76577991
244471,1,employed,1,26046,0
244472,1,student,1,11054,.15038213
244473,1,employed,1,12185,0
244474,1,employed,1,13915,0
244475,1,employed,1,9768,.27431729
244476,1,employed,1,8705,.99066949
244477,1,unemployed,1,8201,.36133739
244478,1,employed,1,17780,0
244479,0,retired,0,5360,.043394353
244480,1,employed,0,27391,.35476229
244481,1,student,0,0,.92273128
244482,1,employed,1,9844,.71899182
244483,0,student,0,146909,.67081541
244484,0,unemployed,1,0,.15188988
244485,0,student,1,0,.90851778
244486,1,employed,0,7202,.70154035
244487,1,employed,1,53656,.19157711
244488,1,employed,1,19865,.61011893
244489,1,unemployed,0,0,0
244490,1,employed,1,41076,.46946591
244491,0,retired,1,5049,.2529107
244492,1,employed,0,7448,.94539338
244493,1,employed,1,9351,.47333947
244494,1,employed,1,17528,.56486899
244495,1,unemployed,1,18234,.610686
244496,1,employed,1,16777,.63391817
244497,1,employed,1,6772,0
244498,1,unemployed,1,16612,.86776704
244499,1,employed,1,13946,.67291331
244500,0,employed,1,31749,.35328326
244501,1,employed,0,13219,.41504157
244502,1,employed,0,5963,.43113476
244503,0,employed,0,10906,.17047539
244504,0,employed,1,17057,.088082567
244505,1,employed,1,11590,.36912763
244506,1,employed,1,8400,.22161527
244507,1,employed,1,7508,.2638146
244508,1,employed,1,13992,.88849205
244509,1,employed,1,15695,.69286907
244510,1,employed,1,33884,0
244511,0,employed,1,5508,.34643307
244512,1,student,0,0,.3676936
244513,0,unemployed,1,0,.47355825
244514,1,student,0,0,.93711507
244515,1,student,0,0,.96055263
244516,1,retired,1,11281,.011858038
244517,1,unemployed,1,8133,.79012752
244518,1,employed,0,24464,0
244519,0,student,0,0,.94345176
244520,1,student,0,8769,.38779032
244521,1,employed,0,7240,.38761494
244522,1,employed,1,21923,.34647608
244523,0,retired,0,12077,.2914165
244524,1,employed,1,15568,.25658241
244525,1,employed,1,16431,0
244526,1,employed,1,8925,.21250504
244527,1,employed,0,30409,.072549805
244528,0,retired,1,5310,.095563456
244529,1,employed,1,22164,.0013610859
244530,1,employed,0,7096,.80721277
244531,0,unemployed,1,11753,0
244532,1,employed,1,12410,.54886478
244533,1,employed,1,7953,0
244534,0,employed,1,15721,.60178834
244535,1,unemployed,1,0,.3374486
244536,1,unemployed,1,0,.39599574
244537,0,employed,0,13774,.33076715
244538,1,employed,1,11357,.1143667
244539,1,employed,1,12785,.34874108
244540,0,employed,0,7602,0
244541,1,employed,0,15023,.60447842
244542,1,employed,0,10125,.027273133
244543,1,employed,1,39707,.29805884
244544,1,employed,1,17535,.72798806
244545,1,unemployed,1,8867,0
244546,1,employed,1,8356,.9062041
244547,0,unemployed,1,6193,0
244548,1,employed,1,16100,.092486128
244549,1,employed,1,7902,.78749657
244550,0,employed,1,6198,.71934628
244551,1,employed,1,12597,.46783784
244552,1,retired,0,6639,.19400191
244553,1,unemployed,0,0,.72108436
244554,1,unemployed,1,19848,.071710356
244555,0,employed,0,21227,.66312724
244556,1,employed,0,10638,.64910489
244557,1,employed,1,6151,.85579038
244558,0,employed,0,42108,.57481259
244559,0,employed,0,7961,.78086442
244560,1,unemployed,1,8400,.54309165
244561,0,employed,0,17548,.35379168
244562,1,employed,1,8920,.32501069
244563,1,employed,0,37758,.43228358
244564,1,student,0,6628,.7279833
244565,1,employed,0,8486,.71324712
244566,0,employed,0,275494,.0017687305
244567,0,unemployed,1,0,.28954455
244568,0,student,0,58822,.81188291
244569,1,unemployed,0,0,0
244570,1,employed,1,7858,.67096072
244571,1,employed,1,29889,0
244572,1,employed,1,32530,.5668475
244573,1,employed,1,14655,.10816871
244574,1,retired,1,10746,.33865055
244575,1,employed,1,50984,.84814602
244576,0,employed,1,5414,.091494486
244577,1,employed,0,9649,0
244578,1,student,0,0,.22664762
244579,1,employed,1,30269,.80417651
244580,1,student,0,0,.87772864
244581,1,employed,1,11058,.37717941
244582,0,unemployed,1,8740,.54273742
244583,1,student,0,16188,.96401793
244584,1,unemployed,0,0,.59159964
244585,1,employed,1,13361,0
244586,1,retired,1,11226,0
244587,1,employed,0,10170,.063242234
244588,1,unemployed,0,0,.6566304
244589,1,student,0,0,0
244590,1,employed,1,22137,.65296042
244591,1,employed,1,10881,.56801826
244592,1,employed,1,19514,.36694726
244593,1,employed,1,8958,.84792137
244594,1,student,0,8311,.77166265
244595,0,employed,1,5477,.54317147
244596,1,employed,0,6551,.75590819
244597,1,employed,1,8891,.066117652
244598,1,unemployed,1,10087,.34282801
244599,1,employed,0,10897,.14614084
244600,0,employed,1,9912,.78247291
244601,1,student,0,0,.83971226
244602,1,unemployed,1,0,0
244603,1,employed,1,13592,0
244604,0,employed,0,6804,.86738098
244605,1,employed,1,13640,.49281809
244606,1,employed,1,12164,.70836407
244607,1,employed,0,12796,.14644235
244608,1,employed,1,6931,.078275926
244609,1,student,1,16414,.57592779
244610,1,student,0,0,.77802503
244611,1,employed,1,28145,.44995108
244612,1,student,0,14319,.91613752
244613,1,employed,0,16916,.62454271
244614,1,student,0,0,.95822316
244615,1,retired,1,2661,.29061276
244616,0,retired,1,5258,0
244617,1,student,0,0,.96241909
244618,1,student,0,0,.13853486
244619,1,unemployed,0,0,.47541869
244620,1,employed,0,8456,.86616993
244621,0,student,0,69013,.66301262
244622,0,retired,1,11192,.18635052
244623,1,student,0,0,.69517481
244624,1,unemployed,1,9075,.94020623
244625,1,retired,1,7074,.064147845
244626,1,employed,1,14229,.72591496
244627,1,employed,1,10379,.805713
244628,1,employed,1,9411,.48222965
244629,1,employed,1,190107,0
244630,0,unemployed,1,17966,.031970378
244631,1,student,0,0,.98770469
244632,1,employed,1,9542,.8103826
244633,0,unemployed,1,21467,.52908635
244634,1,unemployed,1,0,.14290169
244635,1,retired,1,3585,.21205974
244636,0,employed,1,21034,.50380927
244637,1,employed,0,12287,.55148786
244638,1,student,0,5718,.31451532
244639,1,student,0,5514,.91833341
244640,0,unemployed,1,0,0
244641,1,employed,1,13990,.92473358
244642,0,student,0,3992,.88977569
244643,1,employed,1,7456,.34241742
244644,1,employed,1,15436,0
244645,1,employed,0,12530,0
244646,1,student,0,32331,.25326779
244647,1,unemployed,1,21112,.72675586
244648,0,unemployed,0,6938,.6060161
244649,1,employed,1,11369,.40205517
244650,1,employed,1,8095,.54261589
244651,1,student,0,11606,.8837198
244652,1,employed,0,12554,0
244653,0,employed,1,14732,.84932804
244654,1,employed,0,8186,.75144726
244655,1,employed,1,5853,.99447954
244656,0,employed,1,45098,.6407904
244657,0,student,0,0,.78060639
244658,1,employed,1,5930,.89473623
244659,1,employed,1,25586,.18822889
244660,0,unemployed,0,26142,.64254951
244661,1,employed,1,7596,.23717837
244662,1,student,0,19686,.8695507
244663,1,unemployed,1,0,0
244664,1,employed,0,29123,.2890307
244665,1,retired,0,29782,.32219997
244666,1,employed,1,26465,0
244667,1,employed,1,70586,.43907794
244668,1,employed,1,7341,.25679171
244669,0,employed,1,7811,.50179249
244670,1,employed,1,9153,.68529403
244671,0,employed,1,9775,.88819349
244672,1,employed,0,13044,.7878781
244673,0,student,0,0,.37610987
244674,1,employed,1,358883,.46379107
244675,0,retired,1,8292,.27374095
244676,1,student,0,0,.93352848
244677,0,student,0,4707,.82457662
244678,1,student,1,0,.80434
244679,1,employed,1,18429,.82492715
244680,1,employed,1,6233,.60763556
244681,1,employed,0,24429,.73103064
244682,1,employed,1,17416,.59245563
244683,1,employed,1,6577,0
244684,0,employed,0,6675,.36682552
244685,1,employed,1,113923,.63395697
244686,0,student,0,0,.84300739
244687,0,unemployed,1,0,.21037562
244688,0,unemployed,1,16596,.2720865
244689,1,employed,1,181174,.24589543
244690,0,employed,1,7042,.5629577
244691,1,employed,1,11758,.83475155
244692,1,employed,1,11709,.8284201
244693,1,employed,0,38147,0
244694,1,employed,1,10068,.0093346601
244695,1,employed,0,7324,.14347555
244696,1,student,0,0,.9685185
244697,1,employed,1,5053,0
244698,1,employed,1,21713,.81389129
244699,1,student,0,0,.45690101
244700,1,unemployed,0,0,0
244701,0,employed,1,10906,.64585751
244702,1,employed,1,32633,0
244703,1,student,0,0,.048908312
244704,0,employed,1,15930,.65134412
244705,1,student,0,0,.91485429
244706,1,student,0,5380,.79728413
244707,0,retired,0,3241,.28565714
244708,0,employed,0,28036,.87899011
244709,1,employed,1,13325,.25654835
244710,1,unemployed,1,0,.60679597
244711,1,student,0,0,.66910851
244712,1,retired,1,23942,.20913979
244713,1,employed,1,8653,.042439211
244714,0,employed,0,12911,.73251861
244715,0,employed,1,7797,.45368212
244716,1,employed,0,14858,.60249823
244717,1,unemployed,1,0,0
244718,0,employed,1,11294,.11189598
244719,1,employed,1,18977,.92683089
244720,1,unemployed,1,8250,0
244721,0,retired,1,26473,.15149997
244722,0,employed,1,6326,.075490065
244723,1,employed,1,13478,0
244724,1,employed,0,5751,.55699354
244725,1,employed,0,16953,.98928308
244726,1,student,0,0,.7320745
244727,1,employed,0,6446,.64071769
244728,0,employed,1,5286,.19627254
244729,0,retired,0,5636,0
244730,1,employed,0,11027,.19408539
244731,0,unemployed,1,0,.49224299
244732,1,employed,0,10043,.36113518
244733,0,employed,1,13328,0
244734,1,unemployed,1,14641,.67119139
244735,0,employed,1,6724,.25154549
244736,0,employed,1,12497,.19801039
244737,1,employed,0,7630,.8762821
244738,1,employed,0,10359,.81127703
244739,0,employed,1,6862,0
244740,1,employed,1,9166,.27994072
244741,1,employed,1,17932,.6506409
244742,0,employed,0,7142,.040472556
244743,0,employed,1,18044,.67909616
244744,1,employed,0,16491,0
244745,1,employed,0,42974,.69391662
244746,1,employed,1,13411,.37693155
244747,1,student,0,9787,.24056722
244748,1,employed,1,95280,.75381345
244749,1,unemployed,0,0,0
244750,1,employed,1,13413,.51744449
244751,1,employed,1,74187,.40006316
244752,1,employed,1,5613,.60143858
244753,1,retired,1,26619,.1590424
244754,1,employed,1,28890,0
244755,1,employed,1,22867,0
244756,1,employed,1,9026,0
244757,0,unemployed,0,6778,.57697749
244758,1,student,0,0,.69840741
244759,0,employed,1,5473,.87439346
244760,1,student,0,6869,.18045633
244761,0,employed,1,19391,.70940793
244762,1,employed,0,12384,0
244763,1,student,0,0,.41393402
244764,1,employed,0,24917,.71859974
244765,1,student,0,0,.98576516
244766,1,employed,0,9761,.19005008
244767,1,retired,1,6604,0
244768,1,employed,1,1000000,0
244769,0,retired,0,80839,.062322922
244770,1,employed,1,6586,.46768326
244771,1,student,0,3992,.72208291
244772,0,unemployed,1,8695,.54379362
244773,1,employed,0,68964,.38066289
244774,1,employed,1,27873,0
244775,1,student,0,8633,.78148383
244776,1,employed,1,36601,.51938927
244777,1,employed,1,36597,.10046594
244778,1,employed,1,17683,.30880055
244779,0,student,0,0,.95407563
244780,1,employed,1,18203,.32248437
244781,1,retired,1,19499,0
244782,1,retired,0,241216,0
244783,0,employed,0,20807,.59664398
244784,1,unemployed,1,9288,.7916075
244785,1,employed,1,11003,.71622562
244786,1,employed,1,14400,.24290597
244787,0,employed,1,7779,0
244788,1,employed,0,22957,.5942024
244789,1,unemployed,1,7652,.84089214
244790,0,unemployed,0,0,.81605619
244791,1,student,0,0,.92607677
244792,1,employed,1,244651,0
244793,1,student,0,6388,.96778035
244794,0,retired,0,4201,.35796806
244795,1,employed,0,5870,.56877434
244796,1,employed,0,6927,.84247953
244797,1,employed,0,13505,0
244798,1,employed,1,5986,0
244799,1,student,1,4721,.57057041
244800,0,student,0,14177,.76400864
244801,1,employed,1,5633,.66505879
244802,1,employed,1,22010,0
244803,1,employed,1,5876,.77332181
244804,0,retired,1,3080,.29678524
244805,1,employed,0,9668,.51491296
244806,0,student,0,7862,0
244807,0,employed,0,5781,0
244808,1,employed,0,7561,.90355718
244809,1,student,0,0,.04526303
244810,1,retired,0,80732,.34067518
244811,1,employed,1,6360,0
244812,1,employed,0,24269,.097805507
244813,0,unemployed,1,7181,0
244814,1,employed,0,28794,.58246493
244815,1,employed,1,6127,.74894196
244816,1,unemployed,0,13300,.70833051
244817,1,employed,0,5750,.28657284
244818,0,employed,1,8691,.55217242
244819,1,employed,0,52341,.72860497
244820,1,retired,0,5850,0
244821,1,unemployed,0,0,.53206277
244822,1,retired,0,7006,0
244823,0,student,0,0,.90561795
244824,1,employed,0,17538,0
244825,0,employed,1,4808,.80281949
244826,0,unemployed,1,9402,.29401746
244827,1,employed,1,11770,.60918748
244828,1,employed,1,40285,.91240108
244829,1,employed,1,16500,0
244830,1,employed,1,9099,.45404282
244831,1,unemployed,1,7945,.075462535
244832,1,employed,0,16481,.85181785
244833,1,employed,1,10121,.89126247
244834,1,student,0,13106,.85939807
244835,1,student,0,7021,.79793745
244836,1,employed,1,38183,.5555104
244837,1,employed,1,11918,.52957106
244838,1,employed,0,13714,.29220834
244839,1,employed,1,9880,0
244840,1,employed,1,11637,.75668621
244841,1,unemployed,1,0,0
244842,1,employed,1,14829,.020359918
244843,1,student,0,0,.95173496
244844,1,employed,0,17747,0
244845,1,employed,1,5317,.43424645
244846,0,employed,1,22740,0
244847,1,employed,1,8085,0
